------------------------------
  Elements     Atomic Weight  
------------------------------
  1.	C         12.01099968
  2.	H          1.00800002
  3.	O         15.99899960
  4.	N         14.00699997
  5.	HE         4.00299978
  6.	AR        39.94800186
------------------------------


------------------------------------------------------------------------------------------------------------------------------
                                                Molecular        Temperature        Elements
  Species                  Phase  Charge         weight         Low      High       C       H       O       N      HE      AR


   2135. CH3O2 + MCPTD  => H + CH3O2H + 0.85C6H6 + 0.15FULVENE 
         k:       6.080000e+05	    2.00      11100.93


   2136. C2H5O2 + MCPTD  => H + C2H5O2H + 0.85C6H6 + 0.15FULVENE 
         k:       6.080000e+05	    2.00      11100.93


   2137. CH3CO3 + MCPTD  => H + CH3CO3H + 0.85C6H6 + 0.15FULVENE 
         k:       2.720000e+05	    2.00       5213.56


   2138. CH3COCH2 + MCPTD  => H + CH3COCH3 + 0.85C6H6 + 0.15FULVENE 
         k:       1.840000e+05	    2.00       6654.87


   2139. CH3 + MCPTD  => H + CH4 + 0.85C6H6 + 0.15FULVENE 
         k:       3.600000e+05	    2.00       3778.15


   2140. C5H5 + MCPTD  => H + 0.85C6H6 + 0.15FULVENE + C5H6 
         k:       5.000000e+05	    2.00      16500.00


   2141. NH3  = H + NH2 
         k:       3.497000e+30	   -5.22     111163.30
         Pressure Logarithmic Interpolation
         1	1.000000e-01	7.230000e+29	   -5.32     110862.40
         2	1.000000e+00	3.497000e+30	   -5.22     111163.30
         3	1.000000e+01	1.975000e+31	   -5.16     111887.80
         4	1.000000e+02	2.689000e+31	   -4.92     112778.70


   2142. H + NH2  = H2 + NH 
         k:       4.000000e+13	    0.00       3650.00


   2143. H + NH3  = H2 + NH2 
         k:       1.963000e+04	    2.85       8520.20


   2144. OH + NH3  = H2O + NH2 
         k:       1.559000e+05	    2.37        118.90


   2145. O + NH3  = OH + NH2 
         k:       4.430000e+02	    3.18       6739.90


   2146. HO2 + NH3  = H2O2 + NH2 
         k:       1.173000e+00	    3.84      17260.00


   2147. O + NH2  = H + HNO 
         k:       1.500000e+15	   -0.55        836.70


   2148. O + NH2  = H + HNO 
         k:       7.730000e+13	   -0.28        646.40


   2149. O + NH2  = OH + NH 
         k:       7.000000e+12	    0.00          0.00


   2150. O + NH2  = OH + NH 
         k:       3.300000e+08	    1.50       5076.80


   2151. OH + NH2  = H2O + NH 
         k:       9.600000e+06	    1.97        670.00


   2152. O2 + NH2  = OH + HNO 
         k:       2.900000e-02	    3.76      18185.00


   2153. O2 + NH2  = O + H2NO 
         k:       2.600000e+11	    0.49      29050.00


   2154. HO2 + NH2  = OH + H2NO 
         k:       1.566000e+13	    0.00          0.00


   2155. O2 + NH3  = HO2 + NH2 
         k:       1.415000e+10	    1.28      55224.00


   2156. NH + NH2  = H + N2H2 
         k:       1.500000e+15	   -0.50          0.00


   2157. NH + NH2  = NH3 + N 
         k:       9.600000e+03	    2.46        107.00


   2158. 2NH  = N + NH2 
         k:       5.700000e-01	    3.88        342.00


   2159. 2NH  => N2 + H2 
         k:       6.260000e+12	   -0.04       -160.90


   2160. 2NH  => N2 + 2H 
         k:       5.634000e+13	   -0.04       -160.90


   2161. 2NH2  = NH3 + NH 
         k:       5.640000e+00	    3.53        550.00


   2162. 2NH2  = H2 + H2NN 
         k:       1.200000e+21	   -3.08       3368.00
         Pressure Logarithmic Interpolation
         1	1.000000e-01	2.400000e+20	   -2.91       2128.50
         2	1.000000e+00	1.200000e+21	   -3.08       3368.00
         3	1.000000e+01	2.300000e+19	   -2.54       4182.60


   2163. 2NH2  = N2H4 
         k:       5.600000e+48	  -11.30      11882.30
         Pressure Logarithmic Interpolation
         1	1.000000e-01	2.000000e+46	  -10.93       9994.60
         2	1.000000e+00	5.600000e+48	  -11.30      11882.30
         3	1.000000e+01	3.200000e+49	  -11.18      13988.50


   2164. 2NH2  = H + N2H3 
         k:       1.200000e+12	   -0.03      10084.00
         Pressure Logarithmic Interpolation
         1	1.000000e-01	9.200000e+11	   -0.01      10014.50
         2	1.000000e+00	1.200000e+12	   -0.03      10084.00
         3	1.000000e+01	4.700000e+12	   -0.20      10620.50


   2165. NH2OH (+M)  = OH + NH2 (+M) 
         Fall-off (Troe)
         k0:      5.400000e+37	   -5.96      66783.00
         kInf:    1.400000e+20	   -1.31      64080.00
         Troe Parameters
         a    3.10e-01
         T*** 1.00e-30
         T*   1.00e+30
         T**  1.00e+30


   2166. H + NH2OH  = H2 + HNOH 
         k:       4.800000e+08	    1.50       6249.00


   2167. H + NH2OH  = H2 + H2NO 
         k:       2.400000e+08	    1.50       5067.00


   2168. O + NH2OH  = OH + HNOH 
         k:       3.300000e+08	    1.50       3865.00


   2169. O + NH2OH  = OH + H2NO 
         k:       1.700000e+08	    1.50       3010.00


   2170. OH + NH2OH  = H2O + HNOH 
         k:       1.500000e+04	    2.61      -3537.00


   2171. OH + NH2OH  = H2O + H2NO 
         k:       1.500000e+05	    2.28      -1296.00


   2172. NH2OH + NH2  = HNOH + NH3 
         k:       1.100000e-01	    4.00        -97.00


   2173. NH2OH + NH2  = NH3 + H2NO 
         k:       9.500000e+00	    3.42      -1013.00


   2174. NH2OH + NH  = HNOH + NH2 
         k:       2.900000e-03	    4.40       1564.00


   2175. NH2OH + NH  = NH2 + H2NO 
         k:       1.500000e-03	    4.60       2424.00


   2176. HO2 + NH2OH  = H2O2 + HNOH 
         k:       2.900000e+04	    2.69       9557.00


   2177. HO2 + NH2OH  = H2O2 + H2NO 
         k:       1.400000e+04	    2.69       6418.00


   2178. HNOH +M  = H + HNO +M 
         k:       2.000000e+24	   -2.84      58934.00


   2179. O2 + HNOH  = HO2 + HNO 
         k:       3.000000e+12	    0.00      25000.00


   2180. H + HNOH  = OH + NH2 
         k:       4.000000e+13	    0.00          0.00


   2181. H + HNOH  = H2 + HNO 
         k:       4.800000e+08	    1.50        378.00


   2182. O + HNOH  = OH + HNO 
         k:       7.000000e+13	    0.00          0.00


   2183. O + HNOH  = OH + HNO 
         k:       3.300000e+08	    1.50       -358.00


   2184. OH + HNOH  = H2O + HNO 
         k:       2.400000e+06	    2.00      -1192.00


   2185. HO2 + HNOH  = H2O2 + HNO 
         k:       2.900000e+04	    2.69      -1600.00


   2186. HO2 + HNOH  = O2 + NH2OH 
         k:       2.900000e+04	    2.69      -1600.00


   2187. HNOH + NH2  = HNO + NH3 
         k:       1.800000e+06	    1.94      -1152.00


   2188. HNOH + NH2  = OH + N2H3 
         k:       6.700000e+06	    1.82        715.30


   2189. HNOH + NH2  = H2O + H2NN 
         k:       4.600000e+19	   -1.94       1927.40


   2190. NO2 + HNOH  = HNO + HONO 
         k:       6.000000e+11	    0.00       2000.00


   2191. NO2 + NH2  = H2O + N2O 
         k:       2.200000e+11	    0.11      -1186.00


   2192. NO2 + NH2  = NO + H2NO 
         k:       8.600000e+11	    0.11      -1186.00


   2193. NO + NH2  = N2 + H2O 
         k:       2.600000e+19	   -2.37        870.00


   2194. NO + NH2  = OH + NNH 
         k:       4.300000e+10	    0.29       -866.00


   2195. H + NH  = H2 + N 
         k:       3.500000e+13	    0.00       1728.70


   2196. O + NH  = H + NO 
         k:       3.000000e+13	    0.00          0.00


   2197. OH + NH  = H + HNO 
         k:       2.000000e+13	    0.00          0.00


   2198. OH + NH  = H2O + N 
         k:       2.000000e+09	    1.20          0.00


   2199. O2 + NH  = O + HNO 
         k:       4.050000e+11	    0.09      10670.00


   2200. O2 + NH  = OH + NO 
         k:       2.010000e+15	   -1.38       5670.00


   2201. N + NH  = N2 + H 
         k:       6.410000e+11	    0.51         20.00


   2202. NO + NH  = N2 + OH 
         k:       3.635000e+10	    0.36      -2844.30


   2203. NO + NH  = H + N2O 
         k:       5.328000e+12	    0.03      -2893.90


   2204. NO2 + NH  = OH + N2O 
         k:       4.100000e+12	    0.00          0.00


   2205. NO2 + NH  = NO + HNO 
         k:       5.900000e+12	    0.00          0.00


   2206. OH + N  = H + NO 
         k:       2.830000e+13	    0.00          0.00


   2207. O2 + N  = O + NO 
         k:       9.027000e+09	    1.00       6500.00


   2208. NO + N  = N2 + O 
         k:       4.280000e+13	    0.00       1570.00


   2209. N2H4  = H2 + H2NN 
         k:       5.300000e+39	   -8.35      69306.60
         Pressure Logarithmic Interpolation
         1	1.000000e-01	4.000000e+44	   -9.85      71353.20
         2	1.000000e+00	5.300000e+39	   -8.35      69306.60
         3	1.000000e+01	2.500000e+39	   -8.19      69664.20


   2210. H + N2H4  = H2 + N2H3 
         k:       9.600000e+08	    1.50       4838.30


   2211. O + N2H4  = OH + N2H3 
         k:       6.700000e+08	    1.50       2851.30


   2212. O + N2H4  = H2O + N2H2 
         k:       8.490000e+13	    0.00       1200.00


   2213. OH + N2H4  = H2O + N2H3 
         k:       1.300000e+13	    0.00       -318.00


   2214. N2H4 + NH2  = NH3 + N2H3 
         k:       3.700000e+06	    1.94       1630.00


   2215. CH3 + N2H4  = CH4 + N2H3 
         k:       3.300000e+06	    1.87       5325.20


   2216. NO + N2H4  = HNO + N2H3 
         k:       6.000000e+01	    3.16      30845.00


   2217. NO2 + N2H4  = HONO + N2H3 
         k:       8.200000e+01	    3.13       8860.00


   2218. NO2 + N2H4  = HNO2 + N2H3 
         k:       2.400000e-02	    4.14       7946.00


   2219. N2H3  = H + N2H2 
         k:       3.600000e+47	  -10.38      68973.80
         Pressure Logarithmic Interpolation
         1	1.000000e-01	2.300000e+43	   -9.55      64435.80
         2	1.000000e+00	3.600000e+47	  -10.38      68973.80
         3	1.000000e+01	1.800000e+45	   -9.39      70105.80


   2220. H + N2H3  = H2 + N2H2 
         k:       2.400000e+08	    1.50          0.00


   2221. O + N2H3  = HNO + NH2 
         k:       3.000000e+13	    0.00          0.00


   2222. O + N2H3  = OH + N2H2 
         k:       1.700000e+08	    1.50       -645.50


   2223. OH + N2H3  = H2O + N2H2 
         k:       1.200000e+06	    2.00      -1191.60


   2224. OH + N2H3  = H2O + H2NN 
         k:       3.000000e+13	    0.00          0.00


   2225. CH3 + N2H3  = CH4 + H2NN 
         k:       3.000000e+13	    0.00          0.00


   2226. NH2 + N2H3  = N2H2 + NH3 
         k:       9.200000e+05	    1.94      -1152.50


   2227. NH2 + N2H3  = H2NN + NH3 
         k:       3.000000e+13	    0.00          0.00


   2228. HO2 + N2H3  = H2O2 + N2H2 
         k:       1.400000e+04	    2.69      -1599.50


   2229. HO2 + N2H3  = O2 + N2H4 
         k:       9.200000e+05	    1.94       2126.10


   2230. N2H2  = H + NNH 
         k:       1.800000e+40	   -8.41      73353.00
         Pressure Logarithmic Interpolation
         1	1.000000e-01	5.600000e+36	   -7.75      70215.00
         2	1.000000e+00	1.800000e+40	   -8.41      73353.00
         3	1.000000e+01	3.100000e+41	   -8.42      76004.20


   2231. N2H2  = H + NNH 
         k:       2.600000e+40	   -8.53      72886.20
         Pressure Logarithmic Interpolation
         1	1.000000e-01	1.600000e+37	   -7.94      70721.50
         2	1.000000e+00	2.600000e+40	   -8.53      72886.20
         3	1.000000e+01	1.300000e+44	   -9.22      77036.90


   2232. H + N2H2  = H2 + NNH 
         k:       4.121000e+09	    1.29       -224.10


   2233. O + N2H2  = OH + NNH 
         k:       3.300000e+08	    1.50        496.50


   2234. OH + N2H2  = H2O + NNH 
         k:       5.923000e+01	    3.40      -1363.70


   2235. NO + N2H2  = N2O + NH2 
         k:       4.000000e+12	    0.00      11916.00


   2236. N2H2 + NH  = NNH + NH2 
         k:       2.400000e+06	    2.00      -1191.60


   2237. N2H2 + NH2  = NH3 + NNH 
         k:       8.800000e-02	    4.05      -1610.00


   2238. N2H2  = H2NN 
         k:       2.000000e+41	   -9.38      68452.20
         Pressure Logarithmic Interpolation
         1	1.000000e-01	9.200000e+38	   -9.01      67726.90
         2	1.000000e+00	2.000000e+41	   -9.38      68452.20
         3	1.000000e+01	1.300000e+45	  -10.13      70757.10


   2239. H2NN  = H + NNH 
         k:       9.600000e+35	   -7.57      54841.20
         Pressure Logarithmic Interpolation
         1	1.000000e-01	5.900000e+32	   -6.99      51791.20
         2	1.000000e+00	9.600000e+35	   -7.57      54841.20
         3	1.000000e+01	5.000000e+36	   -7.43      57295.10


   2240. H2NN  = H + NNH 
         k:       3.200000e+31	   -6.22      52317.70
         Pressure Logarithmic Interpolation
         1	1.000000e-01	7.200000e+28	   -7.77      50757.90
         2	1.000000e+00	3.200000e+31	   -6.22      52317.70
         3	1.000000e+01	5.100000e+33	   -6.52      54215.30


   2241. O2 + H2NN  = NO2 + NH2 
         k:       1.500000e+12	    0.00       5961.00


   2242. H + H2NN  = H + N2H2 
         k:       1.800000e+10	    0.97       4470.80


   2243. H + H2NN  = H2 + NNH 
         k:       4.800000e+08	    1.50       -894.20


   2244. O + H2NN  = NO + NH2 
         k:       3.200000e+09	    1.03       2702.30


   2245. O + H2NN  = OH + NNH 
         k:       3.300000e+08	    1.50       -894.20


   2246. OH + H2NN  = H2O + NNH 
         k:       2.400000e+06	    2.00      -1192.20


   2247. CH3 + H2NN  = CH4 + NNH 
         k:       1.600000e+06	    1.87        129.20


   2248. H2NN + NH2  = NH3 + NNH 
         k:       1.800000e+06	    1.94      -1152.50


   2249. HO2 + H2NN  = H2O2 + NNH 
         k:       2.900000e+04	    2.69      -1599.50


   2250. NNH  = N2 + H 
         k:       1.000000e+09	    0.00          0.00


   2251. H + NNH  = N2 + H2 
         k:       2.400000e+08	    1.50       -893.70


   2252. O + NNH  = H + N2O 
         k:       1.900000e+14	   -0.27        -22.00


   2253. O + NNH  = NO + NH 
         k:       5.200000e+11	    0.39       -409.00


   2254. O + NNH  = N2 + OH 
         k:       1.200000e+13	    0.14       -217.00


   2255. OH + NNH  = N2 + H2O 
         k:       5.000000e+13	    0.00          0.00


   2256. O2 + NNH  = N2 + HO2 
         k:       5.600000e+14	   -0.39        -13.00


   2257. NNH + NH2  = N2 + NH3 
         k:       9.200000e+05	    1.94      -1151.90


   2258. HO2 + NNH  = N2 + H2O2 
         k:       1.400000e+04	    2.69      -1599.50


   2259. NO + NNH  = N2 + HNO 
         k:       5.000000e+13	    0.00          0.00


   2260. HO2 + NO  = OH + NO2 
         k:       2.110000e+12	    0.00       -480.00


   2261. O + NO (+M)  = NO2 (+M) 
         Fall-off (Troe)
         k0:      4.720000e+24	   -2.87       1550.00
         kInf:    1.300000e+15	   -0.75          0.00
         Troe Parameters
         a    7.50e-01
         T*** 1.00e+03
         T*   1.00e+05
         T**  1.00e+30
         Third body efficiencies
         N2                  	enhanced by	   1.700
         O2                  	enhanced by	   1.500
         H2O                 	enhanced by	  10.000


   2262. OH + NO  = HONO 
         k:       3.090000e+23	   -4.17       1621.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	5.020000e+21	   -4.24        898.90
         2	1.000000e-01	5.310000e+22	   -4.24       1184.00
         3	3.160000e-01	1.380000e+23	   -4.22       1376.00
         4	1.000000e+00	3.090000e+23	   -4.17       1621.00
         5	3.160000e+00	5.450000e+23	   -4.09       1911.00
         6	1.000000e+01	6.350000e+23	   -3.97       2222.00
         7	3.160000e+01	3.680000e+23	   -3.75       2501.00
         8	1.000000e+02	7.290000e+22	   -3.41       2660.00


   2263. HCO + NO  = CO + HNO 
         k:       6.900000e+12	    0.00          0.00


   2264. HNO  = H + NO 
         k:       1.568000e+21	   -3.11      48707.00
         Pressure Logarithmic Interpolation
         1	1.000000e-01	2.104000e+20	   -3.15      48651.00
         2	1.000000e+00	1.568000e+21	   -3.11      48707.00
         3	1.000000e+01	1.060000e+22	   -3.06      48978.00
         4	1.000000e+02	4.976000e+22	   -2.96      49471.00
         5	1.000000e+03	5.902000e+22	   -2.71      50081.00


   2265. H + HNO  = H2 + NO 
         k:       9.680000e+11	    0.62        360.00


   2266. O + HNO  = OH + NO 
         k:       2.290000e+13	    0.00          0.00


   2267. OH + HNO  = H + HONO 
         k:       1.480000e+03	    2.72       4554.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	1.060000e+03	    2.76       4439.00
         2	1.000000e-01	1.090000e+03	    2.75       4450.00
         3	3.160000e-01	1.180000e+03	    2.74       4476.00
         4	1.000000e+00	1.480000e+03	    2.72       4554.00
         5	3.160000e+00	2.710000e+03	    2.64       4768.00
         6	1.000000e+01	9.670000e+03	    2.49       5253.00
         7	3.160000e+01	5.310000e+04	    2.29       6063.00
         8	1.000000e+02	1.030000e+05	    2.24       6951.00


   2268. OH + HNO  = H2O + NO 
         k:       6.300000e+10	    0.39       3782.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	5.820000e+10	    0.40       3762.00
         2	1.000000e-01	5.850000e+10	    0.40       3763.00
         3	3.160000e-01	5.920000e+10	    0.40       3764.00
         4	1.000000e+00	6.300000e+10	    0.39       3782.00
         5	3.160000e+00	9.530000e+10	    0.34       3931.00
         6	1.000000e+01	2.600000e+11	    0.23       4413.00
         7	3.160000e+01	3.830000e+11	    0.20       5099.00
         8	1.000000e+02	4.180000e+10	    0.51       5532.00


   2269. O2 + HNO  = HO2 + NO 
         k:       2.000000e+13	    0.00      15896.00


   2270. HNO + NH2  = NO + NH3 
         k:       3.670000e+07	    1.63      -1250.00


   2271. NO + HNO  = OH + N2O 
         k:       8.510000e+12	    0.00      29610.00


   2272. NO2 + HNO  = NO + HONO 
         k:       4.420000e+04	    2.64       4041.60


   2273. NO2 + HNO  = NO + HNO2 
         k:       6.030000e+11	    0.00       1990.00


   2274. 2HNO  = H2O + N2O 
         k:       8.430000e+08	    0.00       3100.00


   2275. CH3 + HNO  = CH4 + NO 
         k:       1.470000e+11	    0.76        350.00


   2276. HO2 + HNO  = OH + HNO2 
         k:       2.000000e+03	    2.36       8980.00


   2277. H + HONO  = H2 + NO2 
         k:       1.890000e+03	    2.83       1422.70


   2278. H + HNO2  = H2 + NO2 
         k:       2.330000e+04	    2.77      -2021.90


   2279. H + HONO  = H2O + NO 
         k:       4.300000e+09	    0.98       4070.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	3.910000e+09	    0.99       4049.00
         2	1.000000e-01	3.930000e+09	    0.99       4049.00
         3	3.160000e-01	3.970000e+09	    0.99       4051.00
         4	1.000000e+00	4.300000e+09	    0.98       4070.00
         5	3.160000e+00	7.040000e+09	    0.92       4225.00
         6	1.000000e+01	2.600000e+10	    0.76       4736.00
         7	3.160000e+01	7.910000e+10	    0.64       5519.00
         8	1.000000e+02	2.790000e+10	    0.80       6146.00


   2280. CH3 + HONO  = CH4 + NO2 
         k:       3.640000e-04	    4.41       -400.30


   2281. CH3 + HONO  = CH4 + NO2 
         k:       3.180000e+04	    2.14      11910.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	2.930000e+04	    2.15      11890.00
         2	1.000000e-01	2.930000e+04	    2.15      11890.00
         3	3.160000e-01	2.950000e+04	    2.15      11890.00
         4	1.000000e+00	3.180000e+04	    2.14      11910.00
         5	3.160000e+00	5.170000e+04	    2.08      12050.00
         6	1.000000e+01	2.640000e+05	    1.88      12530.00
         7	3.160000e+01	6.100000e+06	    1.50      13530.00
         8	1.000000e+02	2.330000e+08	    1.07      14930.00


   2282. CH3 + HNO2  = CH4 + NO2 
         k:       2.200000e+03	    2.76      -2946.60


   2283. CH3 + HNO2  = CH4 + NO2 
         k:       6.560000e-03	    4.06      18350.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	6.360000e-04	    4.35      17640.00
         2	1.000000e-01	8.450000e-04	    4.31      17720.00
         3	3.160000e-01	1.530000e-03	    4.24      17900.00
         4	1.000000e+00	6.560000e-03	    4.06      18350.00
         5	3.160000e+00	9.980000e-02	    3.73      19240.00
         6	1.000000e+01	2.590000e+00	    3.34      20530.00
         7	3.160000e+01	1.270000e+01	    3.18      21780.00
         8	1.000000e+02	4.200000e-01	    3.65      22240.00


   2284. CH3 + HNO2  = CH3OH + NO 
         k:       4.650000e+11	    0.17      13600.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	9.260000e+08	    0.93      11500.00
         2	1.000000e-01	2.300000e+09	    0.81      11760.00
         3	3.160000e-01	1.960000e+10	    0.55      12430.00
         4	1.000000e+00	4.650000e+11	    0.17      13600.00
         5	3.160000e+00	4.050000e+12	   -0.06      14870.00
         6	1.000000e+01	1.170000e+12	    0.14      15710.00
         7	3.160000e+01	4.860000e+09	    0.87      15790.00
         8	1.000000e+02	2.840000e+05	    2.13      14980.00


   2285. CH3 + HNO2  = H2O + CH2NO 
         k:       5.930000e-25	    9.09      27160.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	4.890000e-25	    9.11      27090.00
         2	1.000000e-01	5.030000e-25	    9.11      27100.00
         3	3.160000e-01	5.370000e-25	    9.10      27120.00
         4	1.000000e+00	5.930000e-25	    9.09      27160.00
         5	3.160000e+00	6.690000e-25	    9.07      27220.00
         6	1.000000e+01	1.240000e-24	    9.00      27450.00
         7	3.160000e+01	1.280000e-23	    8.72      28250.00
         8	1.000000e+02	5.750000e-22	    8.26      29760.00


   2286. CH3 + HONO  = CH3OH + NO 
         k:       6.410000e-02	    3.31      12740.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	5.000000e-02	    3.34      12670.00
         2	1.000000e-01	5.110000e-02	    3.34      12670.00
         3	3.160000e-01	5.400000e-02	    3.33      12690.00
         4	1.000000e+00	6.410000e-02	    3.31      12740.00
         5	3.160000e+00	1.090000e-01	    3.25      12890.00
         6	1.000000e+01	4.280000e-01	    3.08      13300.00
         7	3.160000e+01	6.310000e+00	    2.75      14150.00
         8	1.000000e+02	2.430000e+02	    2.31      15450.00


   2287. CH3 + HONO  = H2O + CH2NO 
         k:       3.300000e-02	    3.46      20740.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	2.270000e-02	    3.50      20650.00
         2	1.000000e-01	2.370000e-02	    3.50      20660.00
         3	3.160000e-01	2.570000e-02	    3.49      20680.00
         4	1.000000e+00	3.300000e-02	    3.46      20740.00
         5	3.160000e+00	7.080000e-02	    3.36      20950.00
         6	1.000000e+01	5.220000e-01	    3.11      21520.00
         7	3.160000e+01	1.700000e+01	    2.69      22640.00
         8	1.000000e+02	4.700000e+02	    2.30      24060.00


   2288. CH4 + NO2  = CH3OH + NO 
         k:       1.930000e-01	    3.79      33370.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	2.800000e-03	    4.32      32250.00
         2	1.000000e-01	9.930000e-03	    4.16      32570.00
         3	3.160000e-01	3.160000e-02	    4.01      32880.00
         4	1.000000e+00	1.930000e-01	    3.79      33370.00
         5	3.160000e+00	3.080000e+00	    3.45      34150.00
         6	1.000000e+01	1.470000e+02	    2.97      35300.00
         7	3.160000e+01	1.300000e+04	    2.43      36810.00
         8	1.000000e+02	5.020000e+05	    2.00      38400.00


   2289. CH4 + NO2  = H2O + CH2NO 
         k:       8.390000e-12	    6.19      60070.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	8.560000e-12	    6.19      60080.00
         2	1.000000e-01	1.330000e-11	    6.13      60190.00
         3	3.160000e-01	8.370000e-12	    6.19      60070.00
         4	1.000000e+00	8.390000e-12	    6.19      60070.00
         5	3.160000e+00	1.400000e-11	    6.13      60210.00
         6	1.000000e+01	9.700000e-12	    6.17      60130.00
         7	3.160000e+01	1.490000e-11	    6.12      60270.00
         8	1.000000e+02	3.840000e-11	    6.01      60630.00


   2290. OH + CH3NO  = CH3 + HONO 
         k:       1.520000e+09	    0.95       4582.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	2.210000e+06	    1.75       2572.00
         2	1.000000e-01	7.710000e+06	    1.59       2929.00
         3	3.160000e-01	6.060000e+07	    1.34       3546.00
         4	1.000000e+00	1.520000e+09	    0.95       4582.00
         5	3.160000e+00	6.450000e+10	    0.50       5953.00
         6	1.000000e+01	1.300000e+12	    0.15       7415.00
         7	3.160000e+01	2.350000e+12	    0.12       8598.00
         8	1.000000e+02	9.410000e+10	    0.58       9147.00


   2291. OH + CH3NO  = CH3OH + NO 
         k:       2.520000e+00	    2.81      20460.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	2.490000e+01	    2.81      20450.00
         2	1.000000e-01	2.510000e+01	    2.81      20450.00
         3	3.160000e-01	2.510000e+01	    2.81      20450.00
         4	1.000000e+00	2.520000e+01	    2.81      20460.00
         5	3.160000e+00	2.570000e+01	    2.81      20460.00
         6	1.000000e+01	2.810000e+01	    2.80      20500.00
         7	3.160000e+01	4.840000e+01	    2.73      20680.00
         8	1.000000e+02	2.760000e+02	    2.52      21320.00


   2292. H2O + CH2NO  = CH3OH + NO 
         k:       6.100000e-12	    6.02      65700.00
         Pressure Logarithmic Interpolation
         1	1.000000e-02	5.810000e-12	    6.03      65690.00
         2	1.000000e-01	5.830000e-12	    6.03      65690.00
         3	3.160000e-01	5.900000e-12	    6.03      65690.00
         4	1.000000e+00	6.100000e-12	    6.02      65700.00
         5	3.160000e+00	6.780000e-12	    6.01      65740.00
         6	1.000000e+01	9.430000e-12	    5.97      65850.00
         7	3.160000e+01	2.390000e-11	    5.86      66160.00
         8	1.000000e+02	1.700000e-10	    5.62      66880.00


   2293. CH3 + NH3  = CH4 + NH2 
         k:       2.500000e+03	    2.86      14590.00


   2294. O + HONO  = OH + NO2 
         k:       1.210000e+13	    0.00       5960.00


   2295. OH + HONO  = H2O + NO2 
         k:       1.700000e+12	    0.00       -520.00


   2296. HONO + NH  = NO2 + NH2 
         k:       1.000000e+13	    0.00          0.00


   2297. HONO + NH2  = NO2 + NH3 
         k:       3.170000e+02	    2.83      -3570.00


   2298. 2HONO  => H2O + NO + NO2 
         k:       3.490000e-01	    3.64      12138.60


   2299. H2NO  = HNOH 
         k:       1.300000e+27	   -4.99      43982.20
         Pressure Logarithmic Interpolation
         1	1.000000e-01	8.200000e+25	   -4.94      43793.50
         2	1.000000e+00	1.300000e+27	   -4.99      43982.20
         3	1.000000e+01	2.600000e+28	   -5.06      44767.10


   2300. H2NO +M  = H + HNO +M 
         k:       2.800000e+24	   -2.83      64974.90
         Third body efficiencies
         H2O                 	enhanced by	  10.000


   2301. H + H2NO  = H2 + HNO 
         k:       4.800000e+08	    1.50       1559.80


   2302. H + H2NO  = OH + NH2 
         k:       4.000000e+13	    0.00          0.00


   2303. O + H2NO  = OH + HNO 
         k:       3.300000e+08	    1.50        486.80


   2304. OH + H2NO  = H2O + HNO 
         k:       2.400000e+06	    2.00       1192.20


   2305. CH3 + H2NO  = CH3O + NH2 
         k:       2.000000e+12	    0.00          0.00


   2306. CH3 + H2NO  = CH4 + HNO 
         k:       1.600000e+06	    1.87       2960.60


   2307. NO + H2NO  = 2HNO 
         k:       2.000000e+04	    2.00      13000.00


   2308. NO2 + H2NO  = HNO + HONO 
         k:       6.000000e+11	    0.00       2000.00


   2309. NH2 + H2NO  = HNO + NH3 
         k:       1.800000e+06	    1.94       -580.00


   2310. O2 + H2NO  = HO2 + HNO 
         k:       2.300000e+02	    2.99      16500.00


   2311. HO2 + H2NO  = H2O2 + HNO 
         k:       3.360000e+05	    2.00      -1434.00


   2312. H + NO3  = OH + NO2 
         k:       6.610000e+13	    0.00          0.00


   2313. O + NO3  = O2 + NO2 
         k:       1.024000e+13	    0.00          0.00


