-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
   Formation Free Gibbs Energy at 298K = 7.4833 kcal/mol
   Molecular Weight =                    32.0220 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.1569        24.1300       7.3717        55.8611       0.0183        -0.1117       
     600.0000      12.2759       27.3584       -10.5580      63.1941       3.2467        -18.0413      
     800.0000      13.7036       29.9669       -23.5821      66.9363       5.8552        -31.0654      
     1000.0000     14.8257       32.8174       -37.2947      70.1120       8.7057        -44.7780      
     1200.0000     15.6628       35.8687       -51.6009      72.8913       11.7570       -59.0842      
     1400.0000     16.3632       39.0734       -66.4306      75.3600       14.9617       -73.9139      
     1600.0000     16.9438       42.4060       -81.7286      77.5841       18.2943       -89.2119      
     1800.0000     17.4206       45.8440       -97.4509      79.6083       21.7323       -104.9342     
     2000.0000     17.8082       49.3683       -113.5608     81.4645       25.2566       -121.0441     
     2200.0000     18.1203       52.9623       -130.0271     83.1770       28.8506       -137.5104     
     2400.0000     18.3693       56.6122       -146.8233     84.7648       32.5005       -154.3066     
     2600.0000     18.5666       60.3066       -163.9258     86.2432       36.1949       -171.4091     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NH2OH
 ====================================================================================================
   Elemental Composition:
     N 1.0000
     H 3.0000
     O 1.0000
   Formation Enthalpy at 298K =          -10.5048 kcal/mol
   Formation Free Gibbs Energy at 298K = -27.3231 kcal/mol
   Molecular Weight =                    33.0300 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.1372       -10.4826      -27.4360      56.5114       0.0222        -0.1129       
     600.0000      15.5092       -6.4451       -45.8435      65.6639       4.0597        -18.5204      
     800.0000      17.4677       -3.1364       -59.4642      70.4098       7.3685        -32.1412      
     1000.0000     19.1243       0.5203        -73.9626      74.4829       11.0251       -46.6395      
     1200.0000     20.4746       4.4844        -89.2270      78.0928       14.9892       -61.9039      
     1400.0000     21.5915       8.6946        -105.1753     81.3356       19.1994       -77.8522      
     1600.0000     22.5040       13.1073       -121.7414     84.2805       23.6122       -94.4184      
     1800.0000     23.2396       17.6844       -138.8708     86.9751       28.1893       -111.5478     
     2000.0000     23.8237       22.3931       -156.5172     89.4551       32.8979       -129.1941     
     2200.0000     24.2795       27.2054       -174.6404     91.7481       37.7102       -147.3174     
     2400.0000     24.6288       32.0978       -193.2054     93.8763       42.6026       -165.8824     
     2600.0000     24.8910       37.0511       -212.1812     95.8586       47.5559       -184.8582     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNO2
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          -9.8013 kcal/mol
   Formation Free Gibbs Energy at 298K = -26.7055 kcal/mol
   Molecular Weight =                    47.0130 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.0242        -9.7833       -26.8191      56.7857       0.0180        -0.1135       
     600.0000      12.7077       -6.4896       -45.0387      64.2484       3.3117        -18.3331      
     800.0000      14.4700       -3.7635       -58.2895      68.1575       6.0378        -31.5840      
     1000.0000     15.7735       -0.7322       -72.2664      71.5342       9.0691        -45.5609      
     1200.0000     16.7006       2.5208        -86.8757      74.4971       12.3221       -60.1702      
     1400.0000     17.3333       5.9284        -102.0428     77.1223       15.7298       -75.3372      
     1600.0000     17.7656       9.4404        -117.7059     79.4664       19.2417       -91.0004      
     1800.0000     18.1222       13.0301       -133.8140     81.5801       22.8315       -107.1085     
     2000.0000     18.4207       16.6854       -150.3254     83.5054       26.4867       -123.6199     
     2200.0000     18.6640       20.3947       -167.2056     85.2729       30.1961       -140.5001     
     2400.0000     18.8566       24.1476       -184.4256     86.9055       33.9489       -157.7200     
     2600.0000     19.0041       27.9343       -201.9600     88.4209       37.7357       -175.2545     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HONO2
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     O 3.0000
   Formation Enthalpy at 298K =          -32.0340 kcal/mol
   Formation Free Gibbs Energy at 298K = -51.0337 kcal/mol
   Molecular Weight =                    63.0120 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.9745       -32.0081      -51.1613      63.8437       0.0259        -0.1276       
     600.0000      18.7304       -27.1571      -72.0493      74.8203       4.8769        -21.0157      
     800.0000      20.7202       -23.1929      -87.5999      80.5088       8.8412        -36.5663      
     1000.0000     21.9554       -18.9201      -104.1911     85.2709       13.1139       -53.1574      
     1200.0000     22.6072       -14.4615      -121.6619     89.3336       17.5725       -70.6282      
     1400.0000     23.1268       -9.8861       -139.8889     92.8591       22.1480       -88.8552      
     1600.0000     23.5331       -5.2184       -158.7783     95.9750       26.8157       -107.7447     
     1800.0000     23.8437       -0.4792       -178.2572     98.7656       31.5548       -127.2236     
     2000.0000     24.0746       4.3138        -198.2669     101.2903      36.3479       -147.2332     
     2200.0000     24.2407       9.1463        -218.7586     103.5931      41.1804       -167.7250     
     2400.0000     24.3552       14.0067       -239.6916     105.7076      46.0407       -188.6579     
     2600.0000     24.4302       18.8858       -261.0309     107.6602      50.9198       -209.9972     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NO3
 ====================================================================================================
   Elemental Composition:
     N 1.0000
     O 3.0000
   Formation Enthalpy at 298K =          17.8329 kcal/mol
   Formation Free Gibbs Energy at 298K = -0.1562 kcal/mol
   Molecular Weight =                    62.0040 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.2570       17.8554       -0.2770       60.4413       0.0225        -0.1208       
     600.0000      16.1606       22.0574       -19.9134      69.9513       4.2245        -19.7571      
     800.0000      17.5146       25.4455       -34.4069      74.8155       7.6126        -34.2507      
     1000.0000     18.3069       29.0235       -49.7809      78.8043       11.1906       -49.6246      
     1200.0000     18.6751       32.7231       -65.8880      82.1759       14.8902       -65.7318      
     1400.0000     18.9667       36.4884       -82.6200      85.0775       18.6555       -82.4638      
     1600.0000     19.1928       40.3054       -99.8955      87.6256       22.4725       -99.7393      
     1800.0000     19.3637       44.1619       -117.6518     89.8965       26.3290       -117.4956     
     2000.0000     19.4888       48.0478       -135.8392     91.9435       30.2149       -135.6830     
     2200.0000     19.5769       51.9549       -154.4169     93.8054       34.1220       -154.2607     
     2400.0000     19.6357       55.8766       -173.3510     95.5115       38.0437       -173.1948     
     2600.0000     19.6724       59.8077       -192.6127     97.0848       41.9748       -192.4565     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNO3
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     O 3.0000
   Formation Enthalpy at 298K =          -32.0969 kcal/mol
   Formation Free Gibbs Energy at 298K = -51.0966 kcal/mol
   Molecular Weight =                    63.0120 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.9745       -32.0710      -51.2242      63.8437       0.0259        -0.1276       
     600.0000      18.7304       -27.2200      -72.1122      74.8203       4.8769        -21.0157      
     800.0000      20.7202       -23.2558      -87.6629      80.5089       8.8412        -36.5663      
     1000.0000     21.9554       -18.9830      -104.2540     85.2710       13.1139       -53.1574      
     1200.0000     22.6072       -14.5244      -121.7248     89.3337       17.5725       -70.6283      
     1400.0000     23.1268       -9.9490       -139.9518     92.8592       22.1480       -88.8553      
     1600.0000     23.5331       -5.2812       -158.8413     95.9750       26.8157       -107.7447     
     1800.0000     23.8437       -0.5421       -178.3202     98.7656       31.5548       -127.2236     
     2000.0000     24.0746       4.2509        -198.3298     101.2904      36.3479       -147.2333     
     2200.0000     24.2407       9.0834        -218.8216     103.5932      41.1804       -167.7250     
     2400.0000     24.3552       13.9438       -239.7546     105.7076      46.0407       -188.6580     
     2600.0000     24.4302       18.8229       -261.0938     107.6603      50.9198       -209.9973     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          104.8354 kcal/mol
   Formation Free Gibbs Energy at 298K = 90.4049 kcal/mol
   Molecular Weight =                    26.0180 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      6.9684        104.8494      90.3080       48.4713       0.0139        -0.0969       
     600.0000      7.3190        106.9823      74.9509       53.3856       2.1468        -15.4539      
     800.0000      7.6883        108.4827      64.0497       55.5413       3.6473        -26.3552      
     1000.0000     7.9909        110.0532      52.7610       57.2923       5.2178        -37.6439      
     1200.0000     8.1882        111.6714      41.1512       58.7668       6.8359        -49.2537      
     1400.0000     8.3720        113.3276      29.2674       60.0430       8.4922        -61.1375      
     1600.0000     8.5433        115.0193      17.1437       61.1722       10.1839       -73.2611      
     1800.0000     8.7034        116.7442      4.8060        62.1879       11.9087       -85.5988      
     2000.0000     8.8530        118.5000      -7.7254       63.1127       13.6646       -98.1302      
     2200.0000     8.9932        120.2848      -20.4341      63.9631       15.4493       -110.8389     
     2400.0000     9.1247        122.0967      -33.3065      64.7513       17.2613       -123.7113     
     2600.0000     9.2481        123.9341      -46.3311      65.4866       19.0987       -136.7359     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          31.0181 kcal/mol
   Formation Free Gibbs Energy at 298K = 16.6462 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.5854        31.0352       16.5497       48.2850       0.0172        -0.0965       
     600.0000      10.4776       33.9256       0.9928        54.8880       2.9076        -15.6534      
     800.0000      11.3053       36.1067       -10.3090      58.0196       5.0886        -26.9552      
     1000.0000     12.0051       38.4397       -22.1800      60.6197       7.4217        -38.8262      
     1200.0000     12.5455       40.8964       -34.5329      62.8577       9.8783        -51.1791      
     1400.0000     12.9984       43.4521       -47.3052      64.8266       12.4341       -63.9514      
     1600.0000     13.3749       46.0906       -60.4497      66.5877       15.0726       -77.0959      
     1800.0000     13.6852       48.7976       -73.9291      68.1815       17.7796       -90.5753      
     2000.0000     13.9388       51.5609       -87.7131      69.6370       20.5429       -104.3593     
     2200.0000     14.1444       54.3700       -101.7761     70.9755       23.3519       -118.4224     
     2400.0000     14.3102       57.2160       -116.0966     72.2136       26.1980       -132.7428     
     2600.0000     14.4432       60.0919       -130.6558     73.3645       29.0738       -147.3020     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCNO
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          40.0758 kcal/mol
   Formation Free Gibbs Energy at 298K = 24.0522 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.6487       40.0990       23.9446       53.8483       0.0233        -0.1076       
     600.0000      15.1586       44.2069       6.2867        63.2003       4.1311        -17.7654      
     800.0000      16.3994       47.3682       -6.8230       67.7391       7.2925        -30.8752      
     1000.0000     17.3154       50.7471       -20.7580      71.5051       10.6713       -44.8102      
     1200.0000     17.9637       54.2770       -35.3884      74.7212       14.2013       -59.4406      
     1400.0000     18.4977       57.9250       -50.6196      77.5318       17.8492       -74.6717      
     1600.0000     18.9324       61.6695       -66.3805      80.0312       21.5937       -90.4326      
     1800.0000     19.2817       65.4922       -82.6155      82.2821       25.4164       -106.6677     
     2000.0000     19.5586       69.3774       -99.2797      84.3285       29.3016       -123.3319     
     2200.0000     19.7750       73.3117       -116.3355     86.2032       33.2359       -140.3877     
     2400.0000     19.9416       77.2841       -133.7512     87.9314       37.2083       -157.8034     
     2600.0000     20.0684       81.2856       -151.4996     89.5328       41.2099       -175.5518     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCN
 ====================================================================================================
   Elemental Composition:
     N 2.0000
     C 1.0000
   Formation Enthalpy at 298K =          109.4034 kcal/mol
   Formation Free Gibbs Energy at 298K = 93.3234 kcal/mol
   Molecular Weight =                    40.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.0442       109.4235      93.2154       54.0270       0.0201        -0.1080       
     600.0000      12.3936       112.8291      75.7483       61.8015       3.4257        -17.5752      
     800.0000      13.2476       115.4004      63.0051       65.4941       5.9969        -30.3183      
     1000.0000     13.7475       118.1047      49.5954       68.5093       8.7013        -43.7280      
     1200.0000     14.0121       120.8817      35.6336       71.0400       11.4782       -57.6898      
     1400.0000     14.2225       123.7060      21.2029       73.2165       14.3025       -72.1205      
     1600.0000     14.3865       126.5676      6.3647        75.1268       17.1641       -86.9587      
     1800.0000     14.5113       129.4579      -8.8340       76.8288       20.0545       -102.1574     
     2000.0000     14.6035       132.3699      -24.3557      78.3628       22.9665       -117.6791     
     2200.0000     14.6694       135.2976      -40.1698      79.7579       25.8941       -133.4932     
     2400.0000     14.7143       138.2363      -56.2511      81.0364       28.8328       -149.5745     
     2600.0000     14.7432       141.1822      -72.5778      82.2154       31.7788       -165.9012     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNC
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
   Formation Enthalpy at 298K =          45.8607 kcal/mol
   Formation Free Gibbs Energy at 298K = 31.2264 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.6377        45.8800       31.1282       49.1726       0.0193        -0.0983       
     600.0000      10.9164       48.9947       15.2030       56.3195       3.1340        -16.0235      
     800.0000      11.5508       51.2401       3.6041        59.5450       5.3794        -27.6223      
     1000.0000     12.0846       53.6102       -8.5768       62.1870       7.7495        -39.8033      
     1200.0000     12.5382       56.0738       -21.2441      64.4316       10.2131       -52.4706      
     1400.0000     12.9199       58.6207       -34.3308      66.3939       12.7600       -65.5572      
     1600.0000     13.2383       61.2375       -47.7874      68.1405       15.3768       -79.0138      
     1800.0000     13.5016       63.9123       -61.5756      69.7155       18.0517       -92.8020      
     2000.0000     13.7175       66.6350       -75.6642      71.1496       20.7743       -106.8907     
     2200.0000     13.8929       69.3967       -90.0275      72.4655       23.5360       -121.2540     
     2400.0000     14.0344       72.1899       -104.6437     73.6807       26.3292       -135.8702     
     2600.0000     14.1477       75.0085       -119.4940     74.8087       29.1478       -150.7204     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNCN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 1.0000
     N 2.0000
   Formation Enthalpy at 298K =          75.4771 kcal/mol
   Formation Free Gibbs Energy at 298K = 57.8683 kcal/mol
   Molecular Weight =                    41.0330 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.1744       75.4995       57.7501       59.1647       0.0223        -0.1183       
     600.0000      14.2138       79.3489       38.5867       67.9371       3.8718        -19.2816      
     800.0000      15.4856       82.3265       24.5574       72.2113       6.8494        -33.3109      
     1000.0000     16.4048       85.5197       9.7495        75.7702       10.0426       -48.1188      
     1200.0000     17.0355       88.8657       -5.7168       78.8187       13.3886       -63.5851      
     1400.0000     17.5551       92.3265       -21.7526      81.4851       16.8493       -79.6210      
     1600.0000     17.9781       95.8813       -38.2913      83.8579       20.4042       -96.1596      
     1800.0000     18.3182       99.5122       -55.2802      85.9958       24.0351       -113.1485     
     2000.0000     18.5880       103.2039      -72.6767      87.9403       27.7268       -130.5450     
     2200.0000     18.7988       106.9435      -90.4455      89.7222       31.4663       -148.3138     
     2400.0000     18.9614       110.7202      -108.5564     91.3652       35.2431       -166.4247     
     2600.0000     19.0852       114.5255      -126.9836     92.8881       39.0483       -184.8519     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2CN
 ====================================================================================================
   Elemental Composition:
     H 2.0000
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          59.1066 kcal/mol
   Formation Free Gibbs Energy at 298K = 43.1376 kcal/mol
   Molecular Weight =                    28.0340 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.1619        59.1249       43.0303       53.6484       0.0183        -0.1072       
     600.0000      12.4654       62.3816       25.7570       61.0409       3.2750        -17.3805      
     800.0000      14.2394       65.0601       13.1550       64.8814       5.9535        -29.9826      
     1000.0000     15.4197       68.0378       -0.1610       68.1988       8.9312        -43.2985      
     1200.0000     16.1784       71.1992       -14.0951      71.0786       12.0927       -57.2327      
     1400.0000     16.8401       74.5027       -28.5702      73.6235       15.3961       -71.7078      
     1600.0000     17.4043       77.9287       -43.5274      75.9101       18.8222       -86.6649      
     1800.0000     17.8727       81.4580       -58.9203      77.9880       22.3514       -102.0579     
     2000.0000     18.2497       85.0717       -74.7109      79.8913       25.9652       -117.8485     
     2200.0000     18.5415       88.7522       -90.8669      81.6450       29.6456       -134.0045     
     2400.0000     18.7570       92.4832       -107.3603     83.2681       33.3767       -150.4978     
     2600.0000     18.9074       96.2507       -124.1665     84.7758       37.1441       -167.3040     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE C2N2
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     N 2.0000
   Formation Enthalpy at 298K =          73.8723 kcal/mol
   Formation Free Gibbs Energy at 298K = 56.6732 kcal/mol
   Molecular Weight =                    52.0360 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.6310       73.8996       56.5577       57.8062       0.0272        -0.1155       
     600.0000      16.3195       78.4321       37.5294       68.1711       4.5597        -19.1439      
     800.0000      17.4515       81.8153       23.3914       73.0298       7.9430        -33.2818      
     1000.0000     18.2431       85.3904       8.3751        77.0154       11.5181       -48.2982      
     1200.0000     18.7924       89.0961       -7.3742       80.3919       15.2237       -64.0474      
     1400.0000     19.2266       92.8997       -23.7520      83.3227       19.0274       -80.4253      
     1600.0000     19.5644       96.7803       -40.6806      85.9131       22.9080       -97.3538      
     1800.0000     19.8225       100.7202      -58.0993      88.2330       26.8478       -114.7725     
     2000.0000     20.0164       104.7050      -75.9591      90.3321       30.8327       -132.6324     
     2200.0000     20.1596       108.7234      -94.2198      92.2469       34.8510       -150.8931     
     2400.0000     20.2642       112.7663      -112.8475     94.0057       38.8939       -169.5207     
     2600.0000     20.3407       116.8272      -131.8132     95.6309       42.9548       -188.4865     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HOCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          -3.6953 kcal/mol
   Formation Free Gibbs Energy at 298K = -20.8740 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.0284       -3.6733       -20.9894      57.7205       0.0220        -0.1154       
     600.0000      13.9633       0.1182        -39.6998      66.3634       3.8135        -18.8257      
     800.0000      15.1894       3.0402        -53.4061      70.5579       6.7355        -32.5321      
     1000.0000     16.1155       6.1742        -67.8765      74.0507       9.8695        -47.0025      
     1200.0000     16.7784       9.4656        -82.9936      77.0494       13.1609       -62.1196      
     1400.0000     17.3273       12.8780       -98.6717      79.6783       16.5732       -77.7977      
     1600.0000     17.7769       16.3899       -114.8460     82.0224       20.0852       -93.9720      
     1800.0000     18.1409       19.9830       -131.4655     84.1381       23.6783       -110.5915     
     2000.0000     18.4320       23.6414       -148.4887     86.0650       27.3367       -127.6146     
     2200.0000     18.6620       27.3517       -165.8809     87.8330       31.0470       -145.0069     
     2400.0000     18.8414       31.1028       -183.6128     89.4649       34.7981       -162.7388     
     2600.0000     18.9800       34.8856       -201.6590     90.9787       38.5809       -180.7850     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNCO
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          -28.3447 kcal/mol
   Formation Free Gibbs Energy at 298K = -45.3114 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.8001       -28.3232      -45.4254      57.0073       0.0216        -0.1139       
     600.0000      13.9777       -24.5518      -63.9082      65.5939       3.7929        -18.5967      
     800.0000      15.2088       -21.6258      -77.4612      69.7943       6.7189        -32.1498      
     1000.0000     16.1423       -18.4878      -91.7793      73.2915       9.8569        -46.4679      
     1200.0000     16.8040       -15.1912      -106.7451     76.2949       13.1536       -61.4337      
     1400.0000     17.3514       -11.7738      -122.2727     78.9278       16.5709       -76.9613      
     1600.0000     17.7994       -8.2572       -138.2972     81.2750       20.0875       -92.9858      
     1800.0000     18.1616       -4.6598       -154.7674     83.3931       23.6849       -109.4560     
     2000.0000     18.4509       -0.9974       -171.6419     85.3222       27.3473       -126.3304     
     2200.0000     18.6790       2.7165        -188.8857     87.0919       31.0612       -143.5743     
     2400.0000     18.8567       6.4708        -206.4695     88.7251       34.8155       -161.1581     
     2600.0000     18.9936       10.2564       -224.3679     90.2401       38.6012       -179.0565     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCO
 ====================================================================================================
   Elemental Composition:
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          30.5975 kcal/mol
   Formation Free Gibbs Energy at 298K = 14.0605 kcal/mol
   Molecular Weight =                    42.0170 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.5744        30.6166       13.9494       55.5572       0.0191        -0.1111       
     600.0000      11.7693       33.8494       -3.9139       62.9389       3.2519        -17.9744      
     800.0000      12.6914       36.3010       -16.8661      66.4589       5.7035        -30.9266      
     1000.0000     13.2949       38.9051       -30.4567      69.3619       8.3076        -44.5172      
     1200.0000     13.6459       41.6004       -44.5811      71.8180       11.0030       -58.6416      
     1400.0000     13.9270       44.3588       -59.1620      73.9434       13.7613       -73.2225      
     1600.0000     14.1481       47.1672       -74.1418      75.8182       16.5698       -88.2023      
     1800.0000     14.3184       50.0147       -89.4761      77.4949       19.4172       -103.5366     
     2000.0000     14.4464       52.8918       -105.1290     79.0104       22.2943       -119.1895     
     2200.0000     14.5399       55.7909       -121.0713     80.3919       25.1934       -135.1318     
     2400.0000     14.6059       58.7059       -137.2783     81.6601       28.1084       -151.3388     
     2600.0000     14.6508       61.6319       -153.7289     82.8311       31.0344       -167.7894     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HON
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          61.0288 kcal/mol
   Formation Free Gibbs Energy at 298K = 45.7605 kcal/mol
   Molecular Weight =                    31.0140 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.2707        61.0453       45.6580       51.2911       0.0165        -0.1025       
     600.0000      9.8181        63.7639       29.2575       57.5106       2.7351        -16.5030      
     800.0000      10.6975       65.8179       17.4506       60.4591       4.7892        -28.3098      
     1000.0000     11.4166       68.0322       5.1056        62.9266       7.0034        -40.6549      
     1200.0000     11.9667       70.3733       -7.6978       65.0592       9.3445        -53.4583      
     1400.0000     12.3607       72.8084       -20.9011      66.9353       11.7796       -66.6616      
     1600.0000     12.6334       75.3094       -34.4582      68.6047       14.2806       -80.2187      
     1800.0000     12.8616       77.8588       -48.3317      70.1059       16.8301       -94.0922      
     2000.0000     13.0532       80.4511       -62.4915      71.4713       19.4224       -108.2520     
