-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
 -----------------------------------------------------------------------------------------------------
     300.0000      9.4273        15.8547       -0.5133       54.5599       0.0188        -0.1091       
     600.0000      12.1328       19.0941       -18.0673      61.9356       3.2582        -17.6631      
     800.0000      13.5781       21.6719       -30.8349      65.6335       5.8360        -30.4308      
     1000.0000     14.7294       24.5047       -44.2847      68.7894       8.6688        -43.8805      
     1200.0000     15.6023       27.5404       -58.3248      71.5544       11.7046       -57.9207      
     1400.0000     16.3301       30.7359       -72.8863      74.0159       14.9001       -72.4821      
     1600.0000     16.9310       34.0640       -87.9152      76.2370       18.2282       -87.5110      
     1800.0000     17.4221       37.5010       -103.3680     78.2606       21.6652       -102.9638     
     2000.0000     17.8191       41.0266       -119.2084     80.1175       25.1907       -118.8042     
     2200.0000     18.1367       44.6234       -135.4055     81.8313       28.7875       -135.0013     
     2400.0000     18.3882       48.2769       -151.9326     83.4206       32.4410       -151.5284     
     2600.0000     18.5858       51.9751       -168.7664     84.9006       36.1392       -168.3622     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE N2H3
 ====================================================================================================
   Elemental Composition:
     N 2.0000
     H 3.0000
   Formation Enthalpy at 298K =          53.7345 kcal/mol
   Formation Free Gibbs Energy at 298K = 36.8728 kcal/mol
   Molecular Weight =                    31.0380 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.1850       53.7549       36.7595       56.6511       0.0203        -0.1132       
     600.0000      14.6421       57.5066       18.4228       65.1396       3.7721        -18.4500      
     800.0000      16.7128       60.6550       4.9317        69.6541       6.9205        -31.9410      
     1000.0000     18.3625       64.1616       -9.3981       73.5597       10.4271       -46.2709      
     1200.0000     19.6105       67.9625       -24.4629      77.0212       14.2280       -61.3357      
     1400.0000     20.6538       71.9921       -40.1828      80.1250       18.2576       -77.0556      
     1600.0000     21.5177       76.2121       -56.4938      82.9411       22.4776       -93.3665      
     1800.0000     22.2262       80.5889       -73.3433      85.5179       26.8544       -110.2161     
     2000.0000     22.8014       85.0937       -90.6873      87.8905       31.3592       -127.5601     
     2200.0000     23.2637       89.7019       -108.4878     90.0862       35.9674       -145.3605     
     2400.0000     23.6318       94.3929       -126.7115     92.1268       40.6584       -163.5842     
     2600.0000     23.9228       99.1495       -145.3294     94.0303       45.4150       -182.2021     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          31.0181 kcal/mol
   Formation Free Gibbs Energy at 298K = 16.6462 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      8.5854        31.0352       16.5497       48.2850       0.0172        -0.0965       
     600.0000      10.4776       33.9256       0.9928        54.8880       2.9076        -15.6534      
     800.0000      11.3053       36.1067       -10.3090      58.0196       5.0886        -26.9552      
     1000.0000     12.0051       38.4397       -22.1800      60.6197       7.4217        -38.8262      
     1200.0000     12.5455       40.8964       -34.5329      62.8577       9.8783        -51.1791      
     1400.0000     12.9984       43.4521       -47.3052      64.8266       12.4341       -63.9514      
     1600.0000     13.3749       46.0906       -60.4497      66.5877       15.0726       -77.0959      
     1800.0000     13.6852       48.7976       -73.9291      68.1815       17.7796       -90.5753      
     2000.0000     13.9388       51.5609       -87.7131      69.6370       20.5429       -104.3593     
     2200.0000     14.1444       54.3700       -101.7761     70.9755       23.3519       -118.4224     
     2400.0000     14.3102       57.2160       -116.0966     72.2136       26.1980       -132.7428     
     2600.0000     14.4432       60.0919       -130.6558     73.3645       29.0738       -147.3020     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNC
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
   Formation Enthalpy at 298K =          45.8607 kcal/mol
   Formation Free Gibbs Energy at 298K = 31.2264 kcal/mol
   Molecular Weight =                    27.0260 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.6377        45.8800       31.1282       49.1726       0.0193        -0.0983       
     600.0000      10.9164       48.9947       15.2030       56.3195       3.1340        -16.0235      
     800.0000      11.5508       51.2401       3.6041        59.5450       5.3794        -27.6223      
     1000.0000     12.0846       53.6102       -8.5768       62.1870       7.7495        -39.8033      
     1200.0000     12.5382       56.0738       -21.2441      64.4316       10.2131       -52.4706      
     1400.0000     12.9199       58.6207       -34.3308      66.3939       12.7600       -65.5572      
     1600.0000     13.2383       61.2375       -47.7874      68.1405       15.3768       -79.0138      
     1800.0000     13.5016       63.9123       -61.5756      69.7155       18.0517       -92.8020      
     2000.0000     13.7175       66.6350       -75.6642      71.1496       20.7743       -106.8907     
     2200.0000     13.8929       69.3967       -90.0275      72.4655       23.5360       -121.2540     
     2400.0000     14.0344       72.1899       -104.6437     73.6807       26.3292       -135.8702     
     2600.0000     14.1477       75.0085       -119.4940     74.8087       29.1478       -150.7204     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCNO
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          40.0758 kcal/mol
   Formation Free Gibbs Energy at 298K = 24.0522 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.6487       40.0990       23.9446       53.8483       0.0233        -0.1076       
     600.0000      15.1586       44.2069       6.2867        63.2003       4.1311        -17.7654      
     800.0000      16.3994       47.3682       -6.8230       67.7391       7.2925        -30.8752      
     1000.0000     17.3154       50.7471       -20.7580      71.5051       10.6713       -44.8102      
     1200.0000     17.9637       54.2770       -35.3884      74.7212       14.2013       -59.4406      
     1400.0000     18.4977       57.9250       -50.6196      77.5318       17.8492       -74.6717      
     1600.0000     18.9324       61.6695       -66.3805      80.0312       21.5937       -90.4326      
     1800.0000     19.2817       65.4922       -82.6155      82.2821       25.4164       -106.6677     
     2000.0000     19.5586       69.3774       -99.2797      84.3285       29.3016       -123.3319     
     2200.0000     19.7750       73.3117       -116.3355     86.2032       33.2359       -140.3877     
     2400.0000     19.9416       77.2841       -133.7512     87.9314       37.2083       -157.8034     
     2600.0000     20.0684       81.2856       -151.4996     89.5328       41.2099       -175.5518     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HOCN
 ====================================================================================================
   Elemental Composition:
     H 1.0000
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          -3.6953 kcal/mol
   Formation Free Gibbs Energy at 298K = -20.8740 kcal/mol
   Molecular Weight =                    43.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.0284       -3.6733       -20.9894      57.7205       0.0220        -0.1154       
     600.0000      13.9633       0.1182        -39.6998      66.3634       3.8135        -18.8257      
     800.0000      15.1894       3.0402        -53.4061      70.5579       6.7355        -32.5321      
     1000.0000     16.1155       6.1742        -67.8765      74.0507       9.8695        -47.0025      
     1200.0000     16.7784       9.4656        -82.9936      77.0494       13.1609       -62.1196      
     1400.0000     17.3273       12.8780       -98.6717      79.6783       16.5732       -77.7977      
     1600.0000     17.7769       16.3899       -114.8460     82.0224       20.0852       -93.9720      
     1800.0000     18.1409       19.9830       -131.4655     84.1381       23.6783       -110.5915     
     2000.0000     18.4320       23.6414       -148.4887     86.0650       27.3367       -127.6146     
     2200.0000     18.6620       27.3517       -165.8809     87.8330       31.0470       -145.0069     
     2400.0000     18.8414       31.1028       -183.6128     89.4649       34.7981       -162.7388     
     2600.0000     18.9800       34.8856       -201.6590     90.9787       38.5809       -180.7850     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH2NO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          52.5044 kcal/mol
   Formation Free Gibbs Energy at 298K = 35.7634 kcal/mol
   Molecular Weight =                    44.0330 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      14.4235       52.5332       35.6510       56.2742       0.0288        -0.1125       
     600.0000      17.3381       57.3153       16.9912       67.2067       4.8109        -18.7722      
     800.0000      18.9099       60.9447       3.0115        72.4164       8.4403        -32.7519      
     1000.0000     20.2230       64.8620       -11.9196      76.7816       12.3576       -47.6830      
     1200.0000     24.1094       69.2247       -27.6732      80.7482       16.7203       -63.4366      
     1400.0000     35.0614       74.9722       -44.2473      85.1568       22.4678       -80.0107      
     1600.0000     60.0575       84.1809       -61.8483      91.2683       31.6765       -97.6117      
     1800.0000     108.1500      100.5303      -80.9843      100.8414      48.0259       -116.7477     
     2000.0000     190.4656      129.7178      -102.5656     116.1417      77.2134       -138.3290     
     2200.0000     320.2047      179.8735      -128.0067     139.9456      127.3691      -163.7701     
     2400.0000     512.6417      261.9750      -159.3289     175.5433      209.4706      -195.0923     
     2600.0000     785.1250      390.2620      -199.2628     226.7403      337.7576      -235.0262     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          16.9083 kcal/mol
   Formation Free Gibbs Energy at 298K = -1.7070 kcal/mol
   Molecular Weight =                    45.0410 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.1745       16.9327       -1.8320       62.5489       0.0243        -0.1250       
     600.0000      17.8183       21.4415       -22.2015      72.7384       4.5332        -20.4945      
     800.0000      20.6362       25.3049       -37.3160      78.2761       8.3966        -35.6090      
     1000.0000     22.7901       29.6483       -53.4650      83.1133       12.7400       -51.7580      
     1200.0000     24.2734       34.3594       -70.5252      87.4038       17.4510       -68.8182      
     1400.0000     25.4928       39.3401       -88.3964      91.2403       22.4318       -86.6894      
     1600.0000     26.4831       44.5412       -106.9971     94.7114       27.6329       -105.2901     
     1800.0000     27.2767       49.9202       -126.2607     97.8783       33.0119       -124.5537     
     2000.0000     27.9035       55.4408       -146.1311     100.7860      38.5325       -144.4241     
     2200.0000     28.3911       61.0724       -166.5601     103.4693      44.1640       -164.8531     
     2400.0000     28.7647       66.7897       -187.5058     105.9564      49.8813       -185.7988     
     2600.0000     29.0470       72.5722       -208.9312     108.2705      55.6638       -207.2242     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3NO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 2.0000
   Formation Enthalpy at 298K =          -19.2999 kcal/mol
   Formation Free Gibbs Energy at 298K = -38.7918 kcal/mol
   Molecular Weight =                    61.0400 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.3259       -19.2733      -38.9227      65.4979       0.0266        -0.1309       
     600.0000      21.8316       -13.9451      -60.4242      77.4652       5.3548        -21.6325      
     800.0000      25.6345       -9.1701       -76.6160      84.3073       10.1297       -37.8242      
     1000.0000     28.3416       -3.7682       -94.0915      90.3232       15.5317       -55.2997      
     1200.0000     30.0319       2.0748        -112.6993     95.6451       21.3747       -73.9076      
     1400.0000     31.4037       8.2233        -132.3106     100.3814      27.5232       -93.5189      
     1600.0000     32.5006       14.6180       -152.8207     104.6492      33.9179       -114.0290     
     1800.0000     33.3631       21.2079       -174.1445     108.5291      40.5078       -135.3527     
     2000.0000     34.0286       27.9501       -196.2105     112.0803      47.2500       -157.4187     
     2200.0000     34.5313       34.8085       -218.9577     115.3483      54.1084       -180.1660     
     2400.0000     34.9025       41.7538       -242.3334     118.3697      61.0537       -203.5416     
     2600.0000     35.1702       48.7626       -266.2912     121.1745      68.0625       -227.4994     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3ONO
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     O 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          -15.6412 kcal/mol
   Formation Free Gibbs Energy at 298K = -37.2109 kcal/mol
   Molecular Weight =                    61.0400 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      15.5467       -15.6101      -37.3557      72.4854       0.0311        -0.1449       
     600.0000      21.9763       -9.9622       -61.1274      85.2754       5.6790        -23.9166      
     800.0000      25.1532       -5.2294       -78.8783      92.0611       10.4117       -41.6675      
     1000.0000     27.5225       0.0421        -97.8908      97.9329       15.6833       -60.6800      
     1200.0000     29.1021       5.7097        -118.0045     103.0952      21.3508       -80.7936      
     1400.0000     30.3941       11.6638       -139.0907     107.6817      27.3049       -101.8798     
     1600.0000     31.4366       17.8507       -161.0468     111.8109      33.4919       -123.8359     
     1800.0000     32.2654       24.2242       -183.7900     115.5634      39.8653       -146.5791     
     2000.0000     32.9133       30.7448       -207.2510     118.9979      46.3860       -170.0401     
     2200.0000     33.4107       37.3795       -231.3709     122.1593      53.0207       -194.1601     
     2400.0000     33.7851       44.1009       -256.0989     125.0832      59.7421       -218.8880     
     2600.0000     34.0615       50.8870       -281.3904     127.7990      66.5282       -244.1795     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3ONO2
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 3.0000
     N 1.0000
     O 3.0000
   Formation Enthalpy at 298K =          -29.1596 kcal/mol
   Formation Free Gibbs Energy at 298K = -50.9341 kcal/mol
   Molecular Weight =                    77.0390 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      18.3716       -29.1229      -51.0804      73.1917       0.0367        -0.1463       
     600.0000      27.5731       -22.1397      -75.5132      88.9558       7.0199        -24.5790      
     800.0000      31.4752       -16.2062      -94.1772      97.4638       12.9534       -43.2430      
     1000.0000     34.1766       -9.6321       -114.4196     104.7874      19.5275       -63.4854      
     1200.0000     35.7716       -2.6314       -136.0293     111.1649      26.5281       -85.0952      
     1400.0000     37.0395       4.6547        -158.8348     116.7782      33.8143       -107.9006     
     1600.0000     38.0269       12.1657       -182.7007     121.7915      41.3252       -131.7666     
     1800.0000     38.7771       19.8497       -207.5189     126.3159      49.0093       -156.5847     
     2000.0000     39.3298       27.6633       -233.1999     130.4316      56.8229       -182.2657     
     2200.0000     39.7215       35.5708       -259.6683     134.1996      64.7304       -208.7342     
     2400.0000     39.9853       43.5434       -286.8598     137.6680      72.7030       -235.9256     
     2600.0000     40.1509       51.5584       -314.7182     140.8756      80.7180       -263.7840     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3CN
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 3.0000
     N 1.0000
   Formation Enthalpy at 298K =          17.6922 kcal/mol
   Formation Free Gibbs Energy at 298K = 0.3696 kcal/mol
   Molecular Weight =                    41.0530 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      12.5249       17.7172       0.2533        58.2132       0.0250        -0.1163       
     600.0000      18.4013       22.3872       -18.8728      68.7667       4.6950        -19.2425      
     800.0000      21.2922       26.3722       -33.2109      74.4788       8.6799        -33.5805      
     1000.0000     23.5308       30.8587       -48.6166      79.4753       13.1665       -48.9862      
     1200.0000     25.0815       35.7249       -64.9636      83.9070       18.0327       -65.3332      
     1400.0000     26.3538       40.8727       -82.1484      87.8722       23.1805       -82.5180      
     1600.0000     27.3847       46.2503       -100.0874     91.4611       28.5581       -100.4571     
     1800.0000     28.2085       51.8128       -118.7120     94.7360       34.1206       -119.0816     
     2000.0000     28.8570       57.5220       -137.9640     97.7430       39.8298       -138.3336     
     2200.0000     29.3593       63.3459       -157.7937     100.5180      45.6536       -158.1633     
     2400.0000     29.7421       69.2578       -178.1577     103.0898      51.5656       -178.5273     
     2600.0000     30.0295       75.2363       -199.0177     105.4823      57.5441       -199.3873     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     N 1.0000
   Formation Enthalpy at 298K =          104.8354 kcal/mol
   Formation Free Gibbs Energy at 298K = 90.4049 kcal/mol
   Molecular Weight =                    26.0180 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      6.9684        104.8494      90.3080       48.4713       0.0139        -0.0969       
     600.0000      7.3190        106.9823      74.9509       53.3856       2.1468        -15.4539      
     800.0000      7.6883        108.4827      64.0497       55.5413       3.6473        -26.3552      
     1000.0000     7.9909        110.0532      52.7610       57.2923       5.2178        -37.6439      
     1200.0000     8.1882        111.6714      41.1512       58.7668       6.8359        -49.2537      
     1400.0000     8.3720        113.3276      29.2674       60.0430       8.4922        -61.1375      
     1600.0000     8.5433        115.0193      17.1437       61.1722       10.1839       -73.2611      
     1800.0000     8.7034        116.7442      4.8060        62.1879       11.9087       -85.5988      
     2000.0000     8.8530        118.5000      -7.7254       63.1127       13.6646       -98.1302      
     2200.0000     8.9932        120.2848      -20.4341      63.9631       15.4493       -110.8389     
     2400.0000     9.1247        122.0967      -33.3065      64.7513       17.2613       -123.7113     
     2600.0000     9.2481        123.9341      -46.3311      65.4866       19.0987       -136.7359     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     N 2.0000
   Formation Enthalpy at 298K =          106.5118 kcal/mol
   Formation Free Gibbs Energy at 298K = 90.4318 kcal/mol
   Molecular Weight =                    40.0250 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      10.0442       106.5319      90.3238       54.0270       0.0201        -0.1080       
     600.0000      12.3936       109.9375      72.8566       61.8015       3.4257        -17.5752      
     800.0000      13.2476       112.5087      60.1135       65.4941       5.9969        -30.3183      
     1000.0000     13.7475       115.2131      46.7038       68.5093       8.7013        -43.7280      
     1200.0000     14.0121       117.9900      32.7419       71.0401       11.4782       -57.6898      
     1400.0000     14.2225       120.8143      18.3112       73.2165       14.3025       -72.1205      
     1600.0000     14.3865       123.6759      3.4730        75.1268       17.1641       -86.9587      
     1800.0000     14.5113       126.5663      -11.7256      76.8288       20.0545       -102.1574     
     2000.0000     14.6035       129.4783      -27.2473      78.3628       22.9665       -117.6791     
     2200.0000     14.6694       132.4059      -43.0615      79.7579       25.8942       -133.4933     
     2400.0000     14.7143       135.3446      -59.1427      81.0364       28.8328       -149.5745     
     2600.0000     14.7432       138.2906      -75.4694      82.2154       31.7788       -165.9012     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE NCO
 ====================================================================================================
   Elemental Composition:
     N 1.0000
     C 1.0000
     O 1.0000
   Formation Enthalpy at 298K =          30.5975 kcal/mol
   Formation Free Gibbs Energy at 298K = 14.0605 kcal/mol
   Molecular Weight =                    42.0170 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.5744        30.6166       13.9494       55.5572       0.0191        -0.1111       
     600.0000      11.7693       33.8494       -3.9139       62.9389       3.2519        -17.9744      
     800.0000      12.6914       36.3010       -16.8661      66.4589       5.7035        -30.9266      
     1000.0000     13.2949       38.9051       -30.4567      69.3619       8.3076        -44.5172      
     1200.0000     13.6459       41.6004       -44.5811      71.8180       11.0030       -58.6416      
     1400.0000     13.9270       44.3588       -59.1620      73.9434       13.7613       -73.2225      
     1600.0000     14.1481       47.1672       -74.1418      75.8182       16.5698       -88.2023      
     1800.0000     14.3184       50.0147       -89.4761      77.4949       19.4172       -103.5366     
     2000.0000     14.4464       52.8918       -105.1290     79.0104       22.2943       -119.1895     
     2200.0000     14.5399       55.7909       -121.0713     80.3919       25.1934       -135.1318     
     2400.0000     14.6059       58.7059       -137.2783     81.6601       28.1084       -151.3388     
     2600.0000     14.6508       61.6319       -153.7289     82.8311       31.0344       -167.7894     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HNCN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 1.0000
     N 2.0000
   Formation Enthalpy at 298K =          75.4771 kcal/mol
   Formation Free Gibbs Energy at 298K = 57.8683 kcal/mol
   Molecular Weight =                    41.0330 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      11.1744       75.4995       57.7501       59.1647       0.0223        -0.1183       
     600.0000      14.2138       79.3489       38.5867       67.9371       3.8718        -19.2816      
     800.0000      15.4856       82.3265       24.5574       72.2113       6.8494        -33.3109      
     1000.0000     16.4048       85.5197       9.7495        75.7702       10.0426       -48.1188      
     1200.0000     17.0355       88.8657       -5.7168       78.8187       13.3886       -63.5851      
     1400.0000     17.5551       92.3265       -21.7526      81.4851       16.8493       -79.6210      
     1600.0000     17.9781       95.8813       -38.2913      83.8579       20.4042       -96.1596      
     1800.0000     18.3182       99.5122       -55.2802      85.9958       24.0351       -113.1485     
     2000.0000     18.5880       103.2039      -72.6767      87.9403       27.7268       -130.5450     
     2200.0000     18.7988       106.9435      -90.4455      89.7222       31.4663       -148.3138     
     2400.0000     18.9614       110.7202      -108.5564     91.3652       35.2431       -166.4247     
     2600.0000     19.0852       114.5255      -126.9836     92.8881       39.0483       -184.8519     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE H2CN
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          57.0118 kcal/mol
   Formation Free Gibbs Energy at 298K = 41.0389 kcal/mol
   Molecular Weight =                    28.0340 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.0446        57.0299       40.9317       53.6607       0.0181        -0.1073       
     600.0000      12.2652       60.2333       23.6741       60.9320       3.2215        -17.3648      
     800.0000      13.8666       62.8564       11.1012       64.6941       5.8446        -29.9378      
     1000.0000     15.1344       65.7558       -2.1680       67.9237       8.7439        -43.2069      
     1200.0000     16.0149       68.8735       -16.0426      70.7634       11.8617       -57.0816      
     1400.0000     16.7386       72.1513       -30.4524      73.2884       15.1395       -71.4914      
     1600.0000     17.3261       75.5599       -45.3414      75.5633       18.5480       -86.3803      
     1800.0000     17.7966       79.0739       -60.6640      77.6322       22.0621       -101.7030     
     2000.0000     18.1680       82.6719       -76.3827      79.5273       25.6601       -117.4216     
     2200.0000     18.4565       86.3356       -92.4650      81.2730       29.3238       -133.5039     
     2400.0000     18.6773       90.0500       -108.8832     82.8888       33.0382       -149.9221     
     2600.0000     18.8438       93.8029       -125.6129     84.3907       36.7911       -166.6519     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE HCNH
 ====================================================================================================
   Elemental Composition:
     C 1.0000
     H 2.0000
     N 1.0000
   Formation Enthalpy at 298K =          65.1421 kcal/mol
   Formation Free Gibbs Energy at 298K = 48.8338 kcal/mol
   Molecular Weight =                    28.0340 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      9.1188        65.1604       48.7243       54.7868       0.0182        -0.1095       
     600.0000      12.4777       68.4136       31.1132       62.1673       3.2715        -17.7206      
     800.0000      14.0097       71.0739       18.2872       65.9834       5.9318        -30.5466      
     1000.0000     15.2133       73.9933       4.7576        69.2356       8.8511        -44.0762      
     1200.0000     16.0560       77.1228       -9.3806       72.0862       11.9807       -58.2145      
     1400.0000     16.7513       80.4058       -24.0555      74.6152       15.2637       -72.8893      
     1600.0000     17.3185       83.8148       -39.2099      76.8904       18.6727       -88.0437      
     1800.0000     17.7755       87.3259       -54.7978      78.9576       22.1838       -103.6316     
     2000.0000     18.1388       90.9188       -70.7813      80.8500       25.7766       -119.6151     
     2200.0000     18.4236       94.5762       -87.1279      82.5927       29.4340       -135.9617     
     2400.0000     18.6439       98.2839       -103.8097     84.2057       33.1417       -152.6435     
     2600.0000     18.8123       102.0303      -120.8025     85.7049       36.8881       -169.6364     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
